College Chemistry II,CHM-111-W08,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
College Chemistry II,CHM-111-W09,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
Organic Chemistry I,CHM-211-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 10:20 AM,Off Site,700,309,HYB,16,0
Organic Chemistry I,CHM-211-002,M W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 08:20 PM,Off Site,700,309,HYB,16,0
Organic Chemistry I,CHM-211-W05,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
Organic Chemistry I,CHM-211-W06,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
Organic Chemistry II,CHM-212-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 10:20 AM,Off Site,700,309,HYB,16,0
Organic Chemistry II,CHM-212-002,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 08:20 PM,Off Site,700,309,HYB,16,0
Organic Chemistry II,CHM-212-W05,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
Organic Chemistry II,CHM-212-W06,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,16,0
Facials and Makeup,COS-106-B01,M T W TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 08:56 AM,Berkeley,6100,154,LEC,14,0
Facials and Makeup,COS-106-B01,M T W TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:57 AM - 11:32 AM,Berkeley,6100,154,LAB,14,0
Facials and Makeup,COS-106-B02,M T W TH,2023 Summer Full,5/30/2023 - 8/7/2023,01:13 PM - 01:39 PM,Berkeley,6100,154,LEC,14,0
Facials and Makeup,COS-106-B02,M T W TH,2023 Summer Full,5/30/2023 - 8/7/2023,01:40 PM - 04:15 PM,Berkeley,6100,154,LAB,14,0
Shampoo and Rinses,COS-112-B01,M T W TH,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 01:39 PM,Berkeley,6100,155,LEC,14,0
Shampoo and Rinses,COS-112-B01,M T W TH,2023 Summer Full,5/30/2023 - 8/7/2023,01:40 PM - 04:53 PM,Berkeley,6100,155,LAB,14,0
Hair Styling I,COS-116-B01,M T W TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 12:42 PM,Berkeley,6100,159,LAB,14,0
Hair Styling I,COS-116-B01,F,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 12:42 PM,Berkeley,6100,155,LAB,14,0
Hair Styling I,COS-116-B02,F,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 12:42 PM,Berkeley,6100,155,LAB,14,0
Hair Styling I,COS-116-B02,M T W TH,2023 Summer Full,5/30/2023 - 8/7/2023,12:03 PM - 04:15 PM,Berkeley,6100,159,LAB,14,0
Manikin Practice,COS-120-B01,M T W TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 12:22 PM,Berkeley,6100,155,LAB,14,0
Computers and Programming,CPT-114-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Intro to Web Page Publishing,CPT-162-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Intro to Programming Logic,CPT-167-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 03:20 PM,Thornley,920,503,HYB,24,0
Intro to Programming Logic,CPT-167-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,24,0
Microcomputer Database,CPT-172-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Microcomputer Spreadsheets,CPT-174-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Microcomputer Word Processing,CPT-179-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Shell Scripting,CPT-180-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,25,0
Shell Scripting,CPT-180-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,25,0
Object-Oriented Logic & Design,CPT-187-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,24,0
SQL Programming I,CPT-202-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,25,0
Computer Systems Management,CPT-209-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 03:00 PM,Thornley,920,505,HYB,20,0
Computer Systems Management,CPT-209-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Advanced Java Programming,CPT-237-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,25,0
Database,CPT-242-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Data Structures,CPT-244-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,25,0
Systems and Procedures,CPT-264-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Advanced Microcomputer Apps,CPT-270-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Information Systems Security,CPT-282-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Information Systems Security,CPT-282-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Comp Multimedia Concepts/Apps,CPT-290-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Intro. to Criminal Justice,CRJ-101-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Criminal Law I,CRJ-115-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Criminology,CRJ-125-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Crim Justice Research Methods,CRJ-126-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Police Administration,CRJ-130-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Ethics in Criminal Justice,CRJ-222-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Criminal Investigation I,CRJ-230-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,10:30 AM - 12:50 PM,Thornley,200,156,LEC,35,0
Criminal Investigation I,CRJ-230-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Criminal Investigation I,CRJ-230-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
White Collar Crime Investig,CRJ-232-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Cyber Crimes and the Law,CRJ-233-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Criminal Evidence,CRJ-236-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Correctional Systems,CRJ-242-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 10:20 AM,Thornley,200,156,LEC,35,0
Correctional Systems,CRJ-242-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Correctional Systems,CRJ-242-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Criminal Profiling,CRJ-243-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Nutrition,CUL-103-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Culinary Mgt & Human Resources,CUL-128-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Food & Beverage Controls,CUL-171-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,25,0
Culinary Marketing,CUL-238-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,24,0
SCWE in Culinary Arts,CUL-277-001,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,CWE,20,0
Dental Office Experience,DAT-177-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,01:30 PM - 03:10 PM,Thornley,630,112,LEC,24,0
Dental Office Experience-Lab,DAT-177L-Z01,M T TH F,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 05:00 PM,Off Site,HOSP,DA101,LAB,12,0
Dental Office Experience-Lab,DAT-177L-Z01,W,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 12:00 PM,Off Site,HOSP,DA101,LAB,12,0
Dental Office Experience-Lab,DAT-177L-Z02,M T TH F,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 05:00 PM,Off Site,HOSP,DA102,LAB,12,0
Dental Office Experience-Lab,DAT-177L-Z02,W,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 12:00 PM,Off Site,HOSP,DA102,LAB,12,0
General and Oral Pathology,DHG-140-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,12:00 PM - 03:00 PM,Thornley,,,LEC,24,0
Clinical Dental Hygiene II,DHG-175-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 11:00 AM,Thornley,,,LEC,24,0
Clinical Dental Hygiene II-L,DHG-175L-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 12:00 PM,Thornley,630,108,LAB,5,0
Clinical Dental Hygiene II-L,DHG-175L-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 05:00 PM,Thornley,630,108,LAB,5,0
Clinical Dental Hygiene II-L,DHG-175L-002,M W F,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 12:00 PM,Thornley,630,108,LAB,5,0
Clinical Dental Hygiene II-L,DHG-175L-002,M,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 05:00 PM,Thornley,630,108,LAB,5,0
Clinical Dental Hygiene II-L,DHG-175L-003,M F,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 12:00 PM,Thornley,630,108,LAB,5,0
Clinical Dental Hygiene II-L,DHG-175L-003,M W,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 05:00 PM,Thornley,630,108,LAB,5,0
Clinical Dental Hygiene II-L,DHG-175L-004,M W F,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 12:00 PM,Thornley,630,108,LAB,5,0
Clinical Dental Hygiene II-L,DHG-175L-004,W,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 05:00 PM,Thornley,630,108,LAB,5,0
Clinical Dental Hygiene II-L,DHG-175L-005,W F,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 12:00 PM,Thornley,630,108,LAB,5,0
Clinical Dental Hygiene II-L,DHG-175L-005,M W,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 05:00 PM,Thornley,630,108,LAB,5,0
Integrated Dental Hygiene I,DHG-241-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 10:00 AM,Thornley,,,LEC,24,0
Integr Dental Hygiene I-Lab,DHG-241L-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:30 AM - 01:30 PM,Thornley,630,108,LAB,5,0
Integr Dental Hygiene I-Lab,DHG-241L-002,TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:30 AM - 01:30 PM,Thornley,630,108,LAB,5,0
Integr Dental Hygiene I-Lab,DHG-241L-003,TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:30 AM - 01:30 PM,Thornley,630,108,LAB,5,0
Integr Dental Hygiene I-Lab,DHG-241L-004,TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:30 AM - 01:30 PM,Thornley,630,108,LAB,5,0
Integr Dental Hygiene I-Lab,DHG-241L-005,TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:30 AM - 01:30 PM,Thornley,630,108,LAB,5,0
Nutrition and Dental Health,DHG-243-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,24,0
Intro. to Early Childhood,ECD-101-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,06:30 PM - 08:00 PM,Off Site,,,SOM,22,0
Growth and Development I,ECD-102-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,06:30 PM - 08:00 PM,Off Site,,,SOM,22,0
Observation of Young Children,ECD-106-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,22,0
Family and Community Relations,ECD-108-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,22,0
Administration and Supervision,ECD-109-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,22,0
"Health, Safety and Nutrition",ECD-135-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,10:30 AM - 12:50 PM,Off Site,,,SOM,22,0
"Health, Safety and Nutrition",ECD-135-002,TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:30 PM - 08:00 PM,Off Site,,,SOM,22,0
Early Childhood Practicum I,ECD-140-002,W F,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 11:00 AM,Off Site,ACER,102,LAB,16,0
Early Childhood Practicum I,ECD-140-002,W,2023 Summer Full,5/30/2023 - 8/7/2023,04:30 PM - 06:00 PM,Off Site,,,SOM,16,0
Curr Iss in Infant/Toddler Dev,ECD-200-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,22,0
Supervised Field Experience I,ECD-243-001,M T TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 12:30 PM,Off Site,ACER,104,LAB,22,0
Supervised Field Experience I,ECD-243-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 07:25 PM,Off Site,,,SOM,22,0
Special Needs Teaching Methods,ECD-260-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,20,0
Macroeconomics,ECO-210-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:00 AM - 12:20 PM,Thornley,200,156,LEC,35,0
Macroeconomics,ECO-210-002,W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 09:00 PM,Thornley,200,156,HYB,35,0
Macroeconomics,ECO-210-MP1,T,2023 Summer Full,5/30/2023 - 8/7/2023,08:30 AM - 10:50 AM,Mt. Pleasant,9100,146,HYB,23,0
Macroeconomics,ECO-210-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Microeconomics,ECO-211-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,11:00 AM - 02:00 PM,Thornley,200,127,HYB,35,0
Microeconomics,ECO-211-P01,TH,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 03:20 PM,Palmer,8100,118,HYB,25,0
Microeconomics,ECO-211-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Schools in Communities,EDU-230-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,22,0
DC/AC Drives,EEM-221-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,12:00 PM - 04:30 PM,Thornley,1000,258B,HYB,12,0
DC/AC Drives,EEM-221-002,T,2023 Summer Full,5/30/2023 - 8/7/2023,05:00 PM - 09:30 PM,Thornley,1000,258B,HYB,12,0
Program Controllers App,EEM-252-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,05:00 PM - 09:30 PM,Thornley,1000,102,HYB,15,0
Active Devices,EET-131-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 10:15 AM,Thornley,1000,261,LEC,20,0
Active Devices,EET-131-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,10:20 AM - 12:30 PM,Thornley,1000,261,LAB,20,0
Selected Topics in E/E Eng Tec,EET-274-001,M T W TH,2023 Summer Full,5/30/2023 - 8/7/2023,02:00 PM - 02:45 PM,Thornley,1000,261,LEC,12,0
Selected Topics in E/E Eng Tec,EET-274-001,M T W TH,2023 Summer Full,5/30/2023 - 8/7/2023,02:50 PM - 03:55 PM,Thornley,1000,261,LAB,12,0
Selected Topics in E/E Eng Tec,EET-274-002,M W,2023 Summer Full,5/30/2023 - 8/7/2023,05:30 PM - 07:00 PM,Thornley,1000,261,LEC,12,0
Selected Topics in E/E Eng Tec,EET-274-002,M W,2023 Summer Full,5/30/2023 - 8/7/2023,07:05 PM - 09:15 PM,Thornley,1000,261,LAB,12,0
Intro to Computer Environment,EGR-110-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,24,0
Statics and Strength of Materi,EGR-194-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,03:00 PM - 04:55 PM,Thornley,1000,103,HYB,24,0
Intro. Engineering Programming,EGR-202-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,05:30 PM - 07:00 PM,Thornley,920,740F,LEC,20,0
Intro. Engineering Programming,EGR-202-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,07:05 PM - 09:15 PM,Thornley,920,740F,LAB,20,0
Control Principles,EGR-234-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,06:00 PM - 07:30 PM,Thornley,1000,103,LEC,16,0
Control Principles,EGR-234-002,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,08:00 AM - 09:30 AM,Thornley,1000,103,LEC,16,0
Engineer. Disciplines & Skills,EGR-269-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Intro to Engin/Compt Graphics,EGR-275-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,25,0
Numerical Apps in Eng. Tech,EGR-290-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,05:00 PM - 07:00 PM,Thornley,1000,103,HYB,24,0
Engineering Graphics II,EGT-115-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,20,0
Introduction to CAD,EGT-151-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,20,0
Fundamentals of CAD,EGT-152-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,20,0
Electronic Drafting,EGT-172-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,20,0
Structural & Piping Applic.,EGT-220-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,20,0
Principles of Parametric CAD,EGT-245-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,20,0
Advanced CAD,EGT-252-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,20,0
Pharmacology,EMS-120-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,24,0
Intro Electrocardiography Lab,EMS-217L-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:00 AM - 04:00 PM,Thornley,940,403,LAB,6,0
Intro Electrocardiography Lab,EMS-217L-002,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:00 AM - 04:00 PM,Thornley,940,403,LAB,6,0
Intro Electrocardiography Lab,EMS-217L-003,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:00 AM - 04:00 PM,Thornley,940,403,LAB,6,0
Intro to Electrocardiography,EMS-217-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,24,0
Paramedic Internship I,EMS-220-Z01,M T W TH F S SU,2023 Summer Full,5/30/2023 - 8/7/2023,07:00 AM - 10:00 PM,Off Site,HOSP,EMS101,LAB,3,0
Paramedic Emer. Med Care I -L,EMS-233L-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:00 AM - 04:00 PM,Thornley,940,408,LAB,6,0
Paramedic Emer. Med Care I -L,EMS-233L-002,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:00 AM - 04:00 PM,Thornley,940,408,LAB,6,0
Paramedic Emer. Med Care I -L,EMS-233L-003,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,10:00 AM - 04:00 PM,Thornley,940,408,LAB,6,0
Paramedic Emer. Medical Care I,EMS-233-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,24,0
English Composition I,ENG-101-006,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 02:45 PM,Thornley,510,134,HYB,28,0
English Composition I,ENG-101-B01,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:45 AM,Berkeley,6100,152,HYB,28,0
English Composition I,ENG-101-D01,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:45 AM,Dorchester,5100,130,HYB,28,0
English Composition I,ENG-101-MP2,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:45 AM,Mt. Pleasant,9100,108,HYB,28,0
English Composition I,ENG-101-P02,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:45 AM,Palmer,8100,140,HYB,28,0
English Composition I,ENG-101-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
English Composition I,ENG-101-W04,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
English Composition II,ENG-102-001,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:00 AM - 12:45 PM,Thornley,510,130,HYB,28,0
English Composition II,ENG-102-B01,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:45 AM,Berkeley,6100,152,HYB,28,0
English Composition II,ENG-102-D01,M W,2023 Summer Full,5/30/2023 - 8/7/2023,11:00 AM - 12:45 PM,Dorchester,5100,130,HYB,28,0
English Composition II,ENG-102-MP2,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:00 AM - 12:45 PM,Mt. Pleasant,9100,108,HYB,28,0
English Composition II,ENG-102-P01,M W,2023 Summer Full,5/30/2023 - 8/7/2023,11:00 AM - 12:45 PM,Palmer,8100,140,HYB,28,0
English Composition II,ENG-102-W04,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
English Literature I,ENG-205-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
World Literature I,ENG-208-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,35,0
Creative Writing,ENG-238-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Advanced Technical Comm,ENG-260-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,24,0
Writing for Social Media,ENG-263-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,28,0
Film Editing I,FLM-138-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,11:00 AM - 12:50 PM,Thornley,950,260,HYB,15,0
Film Production II,FLM-156-002,T,2023 Summer Full,5/30/2023 - 8/7/2023,12:00 PM - 03:50 PM,Thornley,950,251,HYB,18,0
Film Editing II,FLM-238-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,15,0
Cinematography,FLM-252-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:23 AM,Thornley,950,257,LEC,15,0
Cinematography,FLM-252-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,10:24 AM - 12:40 PM,Thornley,950,257,LAB,15,0
World Geography,GEO-102-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Billing and Reimbursement,HIM-130-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 04:30 PM,Off Site,,,SOM,30,0
Procedural Terminology I,HIM-140-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 12:00 PM,Off Site,,,SOM,24,0
Coding and Classification II,HIM-225-001,T F,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 12:00 PM,Off Site,,,SOM,24,0
Law and Ethics in Him,HIM-235-001,M W,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 04:30 PM,Off Site,,,SOM,24,0
Western Civilization to 1689,HIS-101-D01,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:45 AM,Dorchester,5100,128,HYB,30,0
Western Civilization to 1689,HIS-101-P01,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:45 AM,Palmer,8100,140,HYB,30,0
Western Civilization to 1689,HIS-101-W03,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Western Civilization Post 1689,HIS-102-D01,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:00 AM - 12:45 PM,Dorchester,5100,129,HYB,30,0
Western Civilization Post 1689,HIS-102-P01,T TH,2023 Summer Full,5/30/2023 - 8/7/2023,11:00 AM - 12:45 PM,Palmer,8100,140,HYB,30,0
Western Civilization Post 1689,HIS-102-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
World History I,HIS-104-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
World History II,HIS-105-MP1,M W,2023 Summer Full,5/30/2023 - 8/7/2023,11:00 AM - 12:45 PM,Mt. Pleasant,,,HYB,30,0
World History II,HIS-105-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
American History to 1877,HIS-201-MP1,M W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 10:45 AM,Mt. Pleasant,,,HYB,30,0
American History to 1877,HIS-201-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
American History 1877 to Pres,HIS-202-W02,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,30,0
Hospitality Acct Appl,HOS-159-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,25,0
Hospitality Software Appl,HOS-262-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,25,0
SCWE in Hospitality/Tourism,HOS-272-001,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,CWE,20,0
Hospitality Business Dev.,HOS-294-W01,,2023 Summer Full,5/30/2023 - 8/7/2023,,Off Site,,,INT,24,0
Annuals and Perennials,HRT-108-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 12:00 PM,Thornley,620,100,LAB,30,0
Annuals and Perennials,HRT-108-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 12:00 PM,Thornley,620,100,LEC,30,0
Commercial Irrigation,HRT-121-001,T,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 04:50 PM,Thornley,620,100,LAB,30,0
Commercial Irrigation,HRT-121-001,,2023 Summer Full,5/30/2023 - 8/7/2023,,Thornley,,,HYB,30,0
Commercial Irrigation,HRT-121-002,T,2023 Summer Full,5/30/2023 - 8/7/2023,05:00 PM - 09:00 PM,Thornley,620,100,LAB,30,0
Commercial Irrigation,HRT-121-002,,2023 Summer Full,5/30/2023 - 8/7/2023,,Thornley,,,HYB,30,0
Nursery Operations,HRT-132-001,M,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 12:00 PM,Thornley,620,100,LEC,30,0
Nursery Operations,HRT-132-001,W,2023 Summer Full,5/30/2023 - 8/7/2023,09:00 AM - 12:00 PM,Thornley,620,100,LAB,30,0
Plant Propagation,HRT-139-001,TH,2023 Summer Full,5/30/2023 - 8/7/2023,01:00 PM - 04:50 PM,Thornley,620,100,LAB,30,0
