Patient-Cntrd Nursing II -Sem,NUR-205S-012,W,2023 Spring 2,3/13/2023 - 4/30/2023,12:00 PM - 02:15 PM,Thornley,970,228,HYB,25,0
Patient-Cntrd Nursing II -Sem,NUR-205S-013,W,2023 Spring 2,3/13/2023 - 4/30/2023,12:00 PM - 02:15 PM,Thornley,970,228,HYB,25,0
Patient-Cent. Nur. II Clinical,NUR-205C-Z11,TH,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,0
Patient-Cent. Nur. II Clinical,NUR-205C-Z12,T,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,,,LAB,8,0
Patient-Cent. Nur. II Clinical,NUR-205C-Z14,TH,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,,,LAB,8,0
Patient-Cent. Nur. II Clinical,NUR-205C-Z15,TH,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,,,LAB,8,0
Patient-Cent. Nur. II Clinical,NUR-205C-Z16,T,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,,,LAB,8,0
Patient-Cent. Nur. II Clinical,NUR-205C-Z17,T,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,8,0
Health Promotion for Fam II,NUR-208-011,T,2023 Spring 2,3/13/2023 - 4/30/2023,09:30 AM - 11:10 AM,Thornley,970,106,HYB,70,0
Health Prom for Fam -Sem,NUR-208S-011,T,2023 Spring 2,3/13/2023 - 4/30/2023,11:45 AM - 01:15 PM,Thornley,970,316,HYB,25,0
Health Prom for Fam -Sem,NUR-208S-012,T,2023 Spring 2,3/13/2023 - 4/30/2023,11:45 AM - 01:15 PM,Thornley,970,318,HYB,25,0
Health Prom for Fam -Sem,NUR-208S-013,T,2023 Spring 2,3/13/2023 - 4/30/2023,11:45 AM - 01:15 PM,Thornley,970,327,HYB,25,0
Health Prom for Fam -Clin,NUR-208C-Z11,M,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,MUSC,LAB,8,0
Health Prom for Fam -Clin,NUR-208C-Z12,W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,MUSC,LAB,8,0
Health Prom for Fam -Clin,NUR-208C-Z13,M,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,MUSC,LAB,8,0
Health Prom for Fam -Clin,NUR-208C-Z14,W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,MUSC,LAB,8,0
Health Prom for Fam -Clin,NUR-208C-Z15,M,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,MUSC,LAB,8,0
Health Prom for Fam -Clin,NUR-208C-Z16,W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,MUSC,LAB,8,0
Health Prom for Fam -Clin,NUR-208C-Z17,,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,MUSC,LAB,8,0
Complex Health Problems,NUR-210-011,TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 10:40 AM,Thornley,970,106,HYB,100,0
Complex Health Problems - Sem,NUR-210S-011,TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:00 AM - 12:30 PM,Thornley,970,328,HYB,24,0
Complex Health Problems - Clin,NUR-210C-Z14,M W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,,,LAB,8,0
Nursing Seminar,NUR-216-011,TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:00 AM - 11:45 AM,Thornley,970,107,HYB,20,0
Nursing Seminar,NUR-216-011,TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:00 AM - 11:45 AM,Thornley,970,108,HYB,20,0
Nursing Seminar,NUR-216-012,TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:00 AM - 11:45 AM,Thornley,,,HYB,20,0
Nursing Seminar,NUR-216-013,TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:00 AM - 11:45 AM,Thornley,,,HYB,20,0
Nursing Seminar,NUR-216-014,TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:00 AM - 11:45 AM,Thornley,,,HYB,20,0
Nursing Seminar,NUR-216-015,TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:00 AM - 11:45 AM,Thornley,,,HYB,20,0
Nursing Seminar,NUR-216-016,TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:00 AM - 11:45 AM,Thornley,,,HYB,20,0
Nur Management and Leadership,NUR-219-011,TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 10:40 AM,Thornley,970,107,HYB,120,0
Nur Management and Leadership,NUR-219-011,TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 10:40 AM,Thornley,970,108,HYB,120,0
Nur Management/Leadership-C,NUR-219C-Z11,M W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,118,LAB,9,0
Nur Management/Leadership-C,NUR-219C-Z12,M W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,9,0
Nur Management/Leadership-C,NUR-219C-Z13,M W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,9,0
Nur Management/Leadership-C,NUR-219C-Z14,M W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,112,LAB,9,0
Nur Management/Leadership-C,NUR-219C-Z16,M W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,115,LAB,9,0
Nur Management/Leadership-C,NUR-219C-Z17,M W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,119,LAB,9,0
Nur Management/Leadership-C,NUR-219C-Z18,M W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,111,LAB,9,0
Nur Management/Leadership-C,NUR-219C-Z19,M W,2023 Spring 2,3/13/2023 - 4/30/2023,02:00 PM - 10:45 PM,Off Site,HOSP,121,LAB,9,0
Nur Management/Leadership-C,NUR-219C-Z20,M W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,125,LAB,9,0
Nur Management/Leadership-C,NUR-219C-Z21,M W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,126,LAB,9,0
Nur Management/Leadership-C,NUR-219C-Z22,M W,2023 Spring 2,3/13/2023 - 4/30/2023,07:00 AM - 03:45 PM,Off Site,HOSP,129,LAB,9,0
Nur Management/Leadership-C,NUR-219C-Z23,M W,2023 Spring 2,3/13/2023 - 4/30/2023,02:00 PM - 10:45 PM,Off Site,HOSP,121,LAB,9,0
OTA Clinical Application II,OTA-264-Z01,M T W TH F,2023 Spring 2,3/6/2023 - 4/30/2023,08:00 AM - 04:30 PM,Off Site,HOSP,OT101,LAB,24,0
Introduction to Philosophy,PHI-101-W03,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Introduction to Philosophy,PHI-101-W04,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Introduction to Philosophy,PHI-101-W05,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Ethics,PHI-110-001,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,01:00 PM - 02:45 PM,Thornley,,,HYB,30,0
Ethics,PHI-110-B01,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:45 AM - 11:10 AM,Berkeley,6100,147,HYB,30,0
Ethics,PHI-110-MP1,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 10:45 AM,Mt. Pleasant,9100,112,HYB,30,0
Ethics,PHI-110-W04,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Ethics,PHI-110-W05,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Ethics,PHI-110-W06,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Physics I,PHY-201-002,M W,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,970,338,LEC,16,0
Physics I,PHY-201-002,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,700,302,LAB,16,0
Physics II,PHY-202-002,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 09:55 AM,Thornley,970,206,LEC,16,0
Physics II,PHY-202-002,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 11:00 AM,Thornley,700,308,LAB,16,0
Physics II,PHY-202-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
University Physics I,PHY-221-001,M W F,2023 Spring 2,3/13/2023 - 4/30/2023,10:15 AM - 12:10 PM,Thornley,,,LEC,16,0
University Physics I,PHY-221-001,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Thornley,700,308,LAB,16,0
University Physics II,PHY-222-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,35,0
American Government,PSC-201-B02,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:45 AM - 11:15 AM,Berkeley,6100,142,HYB,30,0
American Government,PSC-201-MP1,M W,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 10:45 AM,Mt. Pleasant,9100,112,HYB,30,0
American Government,PSC-201-W03,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
American Government,PSC-201-W04,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Intro International Relations,PSC-220-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-B02,M W,2023 Spring 2,3/13/2023 - 4/30/2023,12:40 PM - 02:25 PM,Berkeley,6100,152,HYB,30,0
General Psychology,PSY-201-MP2,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 10:45 AM,Mt. Pleasant,9100,107,HYB,30,0
General Psychology,PSY-201-W15,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W16,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W17,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W18,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W19,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W20,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W21,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W22,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W23,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:30 PM - 08:15 PM,Off Site,,,SOM,28,0
General Psychology,PSY-201-W24,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W25,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
General Psychology,PSY-201-W26,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-B01,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 01:15 PM,Berkeley,6100,152,HYB,30,0
Human Growth and Development,PSY-203-MP1,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:00 AM - 12:45 PM,Mt. Pleasant,9100,111,HYB,30,0
Human Growth and Development,PSY-203-P01,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,01:00 PM - 02:45 PM,Palmer,8100,135,HYB,30,0
Human Growth and Development,PSY-203-P02,M W,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Palmer,,,LEC,30,0
Human Growth and Development,PSY-203-W09,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W10,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W11,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W12,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W13,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W14,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W15,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W16,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W17,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Human Growth and Development,PSY-203-W18,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Abnormal Psychology,PSY-212-W04,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Abnormal Psychology,PSY-212-W05,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Advanced Professional Prep,PTH-275-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,25,0
Physical Therapy Practicum II,PTH-276-Z01,M T W TH F,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 04:30 PM,Off Site,HOSP,PT101,LAB,8,0
Radiographic Positioning II,RAD-139-001,M,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 10:20 AM,Thornley,630,111,LEC,30,0
Radiographic Positioning II-L,RAD-139L-001,M,2023 Spring 2,3/13/2023 - 4/30/2023,10:30 AM - 01:30 PM,Thornley,630,111,LAB,15,0
Radiographic Positioning II-L,RAD-139L-002,W,2023 Spring 2,3/13/2023 - 4/30/2023,12:30 PM - 03:30 PM,Thornley,630,111,LAB,15,0
Radiography Seminar I,RAD-235-001,T,2023 Spring 2,3/13/2023 - 4/30/2023,09:30 AM - 11:35 AM,Thornley,630,111,LEC,30,0
Advanced Imaging II,RAD-281-002,W,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 12:00 PM,Thornley,630,111,LEC,30,0
Advanced Imaging II,RAD-281-002,F,2023 Spring 2,3/13/2023 - 4/30/2023,09:15 AM - 12:00 PM,Thornley,630,111,LAB,30,0
Introduction to Religion,REL-101-002,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 10:45 AM,Thornley,,,HYB,30,0
Introduction to Religion,REL-101-W03,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Introduction to Religion,REL-101-W04,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Introduction to Religion,REL-101-W05,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Mechanical Ventilation II,RES-243-002,M W,2023 Spring 2,3/13/2023 - 4/30/2023,10:15 AM - 11:45 AM,Thornley,,,LEC,24,0
Mechanical Ventilation II -Lab,RES-243L-002,F,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 11:45 AM,Thornley,630,204,LAB,8,0
Mechanical Ventilation II -Lab,RES-243L-004,M,2023 Spring 2,3/13/2023 - 4/30/2023,12:30 PM - 03:15 PM,Thornley,630,204,LAB,8,0
Mechanical Ventilation II -Lab,RES-243L-005,W,2023 Spring 2,3/13/2023 - 4/30/2023,12:30 PM - 03:15 PM,Thornley,630,204,LAB,8,0
Advanced Resp Pharmacology,RES-247-002,M W,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 10:00 AM,Thornley,,,LEC,24,0
Comprehensive Applications,RES-249-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,24,0
Develop of School-Age Child,SAC-201-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,28,0
Hum Relatns Children/Staff/Fam,SAC-206-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,28,0
Introduction to Sociology,SOC-101-P01,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Palmer,8100,148,LEC,30,0
Introduction to Sociology,SOC-101-W05,M W,2023 Spring 2,3/13/2023 - 4/30/2023,11:00 AM - 12:45 PM,Off Site,,,SOM,28,0
Introduction to Sociology,SOC-101-W06,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Introduction to Sociology,SOC-101-W07,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Introduction to Sociology,SOC-101-W08,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Introduction to Sociology,SOC-101-W09,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Introduction to Sociology,SOC-101-W10,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Social Problems,SOC-205-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Elementary Spanish I,SPA-101-B01,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 11:00 AM,Berkeley,6100,143,HYB,26,0
Elementary Spanish I,SPA-101-W06,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,26,0
Elementary Spanish I,SPA-101-W07,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,26,0
Elementary Spanish I,SPA-101-W08,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,26,0
Elementary Spanish II,SPA-102-001,M W,2023 Spring 2,3/13/2023 - 4/30/2023,01:00 PM - 02:45 PM,Thornley,,,HYB,28,0
Elementary Spanish II,SPA-102-P03,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 10:45 AM,Palmer,8100,148,HYB,26,0
Elementary Spanish II,SPA-102-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,26,0
Elementary Spanish II,SPA-102-W03,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,26,0
Intermediate Spanish II,SPA-202-W01,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,26,0
Public Speaking,SPC-205-B01,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,09:45 AM - 11:10 AM,Berkeley,6100,152,HYB,26,0
Public Speaking,SPC-205-MP2,M W,2023 Spring 2,3/13/2023 - 4/30/2023,09:00 AM - 10:45 AM,Mt. Pleasant,,,HYB,26,0
Public Speaking,SPC-205-P01,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,08:00 AM - 11:00 AM,Palmer,8100,116,LEC,0,0
Public Speaking,SPC-205-P02,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,11:30 AM - 02:30 PM,Palmer,8100,116,LEC,0,0
Interpersonal Communication,SPC-209-W06,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Interpersonal Communication,SPC-209-W07,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Introduction to Theater,THE-101-W02,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Introduction to Theater,THE-101-W03,,2023 Spring 2,3/13/2023 - 4/30/2023,,Off Site,,,INT,30,0
Senior Seminar,VET-280-B01,W,2023 Spring 2,3/13/2023 - 4/30/2023,12:35 PM - 02:35 PM,Berkeley,6400,102,HYB,24,0
Advanced Arc Welding,WLD-114-001,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,400,109,LAB,12,0
Gas Metal Arc Weld. Ferrous II,WLD-119-001,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,400,109,LAB,12,0
Gas Metal Arc Weld Non-Ferr II,WLD-123-001,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,400,109,LAB,12,0
Inert Gas Welding Ferrous Tub.,WLD-133-001,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,400,109,LAB,12,0
Inert Gas Weld. Alum. Tubing,WLD-137-001,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,400,109,LAB,12,0
Field Welding,WLD-145-001,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,400,109,HYB,12,0
Specialized Welding,WLD-150-B01,M T W TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 10:15 PM,Berkeley,6100,171,HYB,12,0
Arc Welding Pipe II,WLD-226-002,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,400,109,LAB,12,0
Inert Gas Welding Pipe II,WLD-229-001,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,400,109,LEC,12,0
Gas Mtl Arc/Flux Cored Wld II,WLD-232-001,T TH,2023 Spring 2,3/13/2023 - 4/30/2023,06:00 PM - 09:00 PM,Thornley,400,109,HYB,12,0
Codes and Ordinances,ACR-224-W01,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,20,0
Robotics & Automated Control I,AMT-105-002,M W,2023 Spring Full,1/9/2023 - 4/28/2023,06:15 PM - 09:15 PM,Thornley,1000,101,HYB,15,0
Lighting,ARV-213-001,M W,2023 Spring Full,1/9/2023 - 4/28/2023,06:00 PM - 08:15 PM,Thornley,500,105,HYB,15,0
Visual Arts Exit Portfolio,ARV-280-001,T TH,2023 Spring Full,1/9/2023 - 4/28/2023,09:00 AM - 09:54 AM,Thornley,950,226,LEC,20,0
Visual Arts Exit Portfolio,ARV-280-001,T TH,2023 Spring Full,1/9/2023 - 4/28/2023,09:55 AM - 11:25 AM,Thornley,950,226,LAB,20,0
American Sign Language II,ASL-102-W01,T TH,2023 Spring Full,1/9/2023 - 4/28/2023,06:00 PM - 08:00 PM,Off Site,,,SOM,22,0
Solar System Astronomy,AST-101-W03,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Biological Science I,BIO-101-012,M W,2023 Spring Full,1/9/2023 - 4/28/2023,06:00 PM - 07:25 PM,Thornley,630,226,HYB,24,0
Biological Science I,BIO-101-B02,M W,2023 Spring Full,1/9/2023 - 4/28/2023,06:00 PM - 07:25 PM,Berkeley,6100,149,LEC,24,0
Biological Science I,BIO-101-B02,M W,2023 Spring Full,1/9/2023 - 4/28/2023,07:30 PM - 08:55 PM,Berkeley,6100,185,LAB,24,0
Biological Science I,BIO-101-W09,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Biological Science I,BIO-101-W10,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Biological Science I,BIO-101-W11,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Biological Science II,BIO-102-W09,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Biological Science II,BIO-102-W10,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Biological Science II,BIO-102-W11,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Anatomy and Physiology I,BIO-210-011,T TH,2023 Spring Full,1/9/2023 - 4/28/2023,06:00 PM - 07:25 PM,Thornley,630,227,LEC,24,0
Anatomy and Physiology I-Lab,BIO-210L-011,T TH,2023 Spring Full,1/9/2023 - 4/28/2023,07:30 PM - 08:55 PM,Thornley,630,224,LAB,24,0
Anatomy and Physiology I,BIO-210-MP5,T TH,2023 Spring Full,1/9/2023 - 4/28/2023,06:00 PM - 07:25 PM,Mt. Pleasant,9100,108,HYB,18,0
Anatomy and Physiology I-Lab,BIO-210L-MP5,T TH,2023 Spring Full,1/9/2023 - 4/28/2023,07:35 PM - 09:00 PM,Mt. Pleasant,9100,127,HYB,18,0
Anatomy and Physiology I,BIO-210-W09,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Anatomy and Physiology I,BIO-210-W10,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Anatomy and Physiology I,BIO-210-W11,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Anatomy and Physiology II,BIO-211-B02,T TH,2023 Spring Full,1/9/2023 - 4/28/2023,06:00 PM - 07:25 PM,Berkeley,6100,149,LEC,24,0
Anatomy and Physiology II-Lab,BIO-211L-B02,T TH,2023 Spring Full,1/9/2023 - 4/28/2023,07:30 PM - 08:55 PM,Berkeley,6100,185,LAB,24,0
Anatomy and Physiology II,BIO-211-MP2,M W,2023 Spring Full,1/9/2023 - 4/28/2023,11:00 AM - 12:45 PM,Mt. Pleasant,9100,146,HYB,16,0
Anatomy and Physiology II-Lab,BIO-211L-MP2,M W,2023 Spring Full,1/9/2023 - 4/28/2023,01:00 PM - 02:45 PM,Mt. Pleasant,9100,127,HYB,16,0
Anatomy and Physiology II,BIO-211-MP3,M W,2023 Spring Full,1/9/2023 - 4/28/2023,06:00 PM - 07:25 PM,Mt. Pleasant,9100,108,HYB,18,0
Anatomy and Physiology II-Lab,BIO-211L-MP3,M W,2023 Spring Full,1/9/2023 - 4/28/2023,07:35 PM - 09:00 PM,Mt. Pleasant,9100,127,HYB,18,0
Anatomy and Physiology II,BIO-211-W09,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Anatomy and Physiology II,BIO-211-W10,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Anatomy and Physiology II,BIO-211-W11,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Microbiology,BIO-225-007,T TH,2023 Spring Full,1/9/2023 - 4/28/2023,08:00 AM - 09:25 PM,Thornley,970,333,LEC,24,0
Microbiology-Lab,BIO-225L-007,T TH,2023 Spring Full,1/9/2023 - 4/28/2023,09:45 AM - 11:25 AM,Thornley,970,330,LAB,24,0
Microbiology,BIO-225-008,T TH,2023 Spring Full,1/9/2023 - 4/28/2023,06:30 PM - 07:25 PM,Thornley,970,334,LEC,24,0
Microbiology-Lab,BIO-225L-008,T TH,2023 Spring Full,1/9/2023 - 4/28/2023,07:30 PM - 08:55 PM,Thornley,970,330,LAB,24,0
Microbiology,BIO-225-W07,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Microbiology,BIO-225-W08,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,35,0
Business Law I,BUS-121-W04,,2023 Spring Full,1/9/2023 - 4/28/2023,,Off Site,,,INT,30,0
